skill,ID,age,sex,culture,endorse,meanz
X6.butcher,12094,25,0,Hadza,0,0.489808002
X6.butcher,12095,25,0,Hadza,0,0.489808002
X6.butcher,12096,45,0,Hadza,0,0.489808002
X6.butcher,12097,45,1,Hadza,1,0.489808002
X6.butcher,12099,25,0,Hadza,0,0.489808002
X6.butcher,12100,25,1,Hadza,1,0.489808002
X6.butcher,12102,35,1,Hadza,1,0.489808002
X6.butcher,12104,11,1,Hadza,1,0.489808002
X6.butcher,12105,9,1,Hadza,1,0.489808002
X6.butcher,12106,7,1,Hadza,1,0.489808002
X6.butcher,12109,17,1,Hadza,1,0.489808002
X6.butcher,12110,14,1,Hadza,1,0.489808002
X6.butcher,12111,17,1,Hadza,1,0.489808002
X6.butcher,12118,65,0,Hadza,0,0.489808002
X6.butcher,12119,25,0,Hadza,0,0.489808002
X6.butcher,12120,25,1,Hadza,1,0.489808002
X6.butcher,12124,65,0,Hadza,0,0.489808002
X6.butcher,12127,65,1,Hadza,0,0.489808002
X6.butcher,12128,55,0,Hadza,0,0.489808002
X6.butcher,12129,35,1,Hadza,1,0.489808002
X6.butcher,12130,35,0,Hadza,0,0.489808002
X6.butcher,12133,35,1,Hadza,1,0.489808002
X6.butcher,12134,35,0,Hadza,1,0.489808002
X6.butcher,12138,9,0,Hadza,0,0.489808002
X6.butcher,12139,25,1,Hadza,1,0.489808002
X6.butcher,12145,55,0,Hadza,0,0.489808002
X6.butcher,12146,55,1,Hadza,1,0.489808002
X6.butcher,12147,35,1,Hadza,1,0.489808002
X6.butcher,12148,45,0,Hadza,0,0.489808002
X6.butcher,12149,45,1,Hadza,1,0.489808002
X6.butcher,12150,35,0,Hadza,1,0.489808002
X6.butcher,12157,45,1,Hadza,1,0.489808002
X6.butcher,12158,35,0,Hadza,0,0.489808002
X6.butcher,12159,13,0,Hadza,0,0.489808002
X6.butcher,12161,6,0,Hadza,1,0.489808002
X6.butcher,12163,19,0,Hadza,0,0.489808002
X6.butcher,12164,35,0,Hadza,0,0.489808002
X6.butcher,12165,35,0,Hadza,0,0.489808002
X7.pegs,12005,11,1,Hadza,1,0.607668052
X7.pegs,12006,13,1,Hadza,1,0.607668052
X7.pegs,12007,16,1,Hadza,1,0.607668052
X7.pegs,12008,14,0,Hadza,0,0.607668052
X7.pegs,12017,17,0,Hadza,0,0.607668052
X7.pegs,12018,16,0,Hadza,0,0.607668052
X7.pegs,12019,18,1,Hadza,1,0.607668052
X7.pegs,12020,13,1,Hadza,1,0.607668052
X7.pegs,12021,14,1,Hadza,1,0.607668052
X7.pegs,12022,13,1,Hadza,1,0.607668052
X7.pegs,12027,55,1,Hadza,1,0.607668052
X7.pegs,12029,55,0,Hadza,0,0.607668052
X7.pegs,12032,25,1,Hadza,1,0.607668052
X7.pegs,12034,45,0,Hadza,0,0.607668052
X7.pegs,12035,45,1,Hadza,1,0.607668052
X7.pegs,12036,35,0,Hadza,0,0.607668052
X7.pegs,12037,65,0,Hadza,0,0.607668052
X7.pegs,12038,25,0,Hadza,1,0.607668052
X7.pegs,12039,25,1,Hadza,1,0.607668052
X7.pegs,12040,15,1,Hadza,1,0.607668052
X7.pegs,12041,55,0,Hadza,0,0.607668052
X7.pegs,12042,65,1,Hadza,1,0.607668052
X7.pegs,12043,65,1,Hadza,1,0.607668052
X7.pegs,12044,65,0,Hadza,0,0.607668052
X7.pegs,12045,35,1,Hadza,1,0.607668052
X7.pegs,12046,25,0,Hadza,0,0.607668052
X7.pegs,12049,35,1,Hadza,1,0.607668052
X7.pegs,12051,25,1,Hadza,1,0.607668052
X7.pegs,12052,25,1,Hadza,1,0.607668052
X7.pegs,12053,25,1,Hadza,1,0.607668052
X7.pegs,12054,25,1,Hadza,1,0.607668052
X7.pegs,12055,35,1,Hadza,1,0.607668052
X7.pegs,12056,25,0,Hadza,0,0.607668052
X7.pegs,12057,35,1,Hadza,1,0.607668052
X7.pegs,12058,25,1,Hadza,1,0.607668052
X7.pegs,12060,25,1,Hadza,1,0.607668052
X7.pegs,12078,14,0,Hadza,1,0.607668052
X7.pegs,12079,13,0,Hadza,0,0.607668052
X7.pegs,12080,10,1,Hadza,0,0.607668052
X7.pegs,12081,7,1,Hadza,1,0.607668052
X7.pegs,12083,15,0,Hadza,0,0.607668052
X7.pegs,12084,45,1,Hadza,1,0.607668052
X7.pegs,12085,45,0,Hadza,0,0.607668052
X7.pegs,12086,55,0,Hadza,0,0.607668052
X7.pegs,12087,55,1,Hadza,1,0.607668052
X7.pegs,12089,25,1,Hadza,1,0.607668052
X7.pegs,12090,65,1,Hadza,1,0.607668052
X7.pegs,12091,25,0,Hadza,0,0.607668052
X7.pegs,12093,25,1,Hadza,1,0.607668052
X7.pegs,12094,25,0,Hadza,0,0.607668052
X7.pegs,12095,25,0,Hadza,0,0.607668052
X7.pegs,12096,45,0,Hadza,0,0.607668052
X7.pegs,12097,45,1,Hadza,1,0.607668052
X7.pegs,12099,25,0,Hadza,1,0.607668052
X7.pegs,12100,25,1,Hadza,1,0.607668052
X7.pegs,12102,35,1,Hadza,1,0.607668052
X7.pegs,12104,11,1,Hadza,1,0.607668052
X7.pegs,12105,9,1,Hadza,1,0.607668052
X7.pegs,12106,7,1,Hadza,0,0.607668052
X7.pegs,12109,17,1,Hadza,1,0.607668052
X7.pegs,12110,14,1,Hadza,1,0.607668052
X7.pegs,12111,17,1,Hadza,1,0.607668052
X7.pegs,12118,65,0,Hadza,0,0.607668052
X7.pegs,12119,25,0,Hadza,0,0.607668052
X7.pegs,12120,25,1,Hadza,1,0.607668052
X7.pegs,12124,65,0,Hadza,0,0.607668052
X7.pegs,12127,65,1,Hadza,1,0.607668052
X7.pegs,12128,55,0,Hadza,0,0.607668052
X7.pegs,12129,35,1,Hadza,1,0.607668052
X7.pegs,12130,35,0,Hadza,0,0.607668052
X7.pegs,12133,35,1,Hadza,1,0.607668052
X7.pegs,12134,35,0,Hadza,0,0.607668052
X7.pegs,12138,9,0,Hadza,0,0.607668052
X7.pegs,12139,25,1,Hadza,1,0.607668052
X7.pegs,12145,55,0,Hadza,0,0.607668052
X7.pegs,12146,55,1,Hadza,1,0.607668052
X7.pegs,12147,35,1,Hadza,1,0.607668052
X7.pegs,12148,45,0,Hadza,0,0.607668052
X7.pegs,12149,45,1,Hadza,1,0.607668052
X7.pegs,12150,35,0,Hadza,0,0.607668052
X7.pegs,12151,35,1,Hadza,1,0.607668052
X7.pegs,12157,45,1,Hadza,1,0.607668052
X7.pegs,12158,35,0,Hadza,0,0.607668052
X7.pegs,12159,13,0,Hadza,0,0.607668052
X7.pegs,12161,6,0,Hadza,0,0.607668052
X7.pegs,12163,19,0,Hadza,0,0.607668052
X7.pegs,12164,35,0,Hadza,0,0.607668052
X7.pegs,12165,35,0,Hadza,0,0.607668052
X9.baobabstick,12005,11,1,Hadza,1,-0.645934302
X9.baobabstick,12006,13,1,Hadza,1,-0.645934302
X9.baobabstick,12007,16,1,Hadza,1,-0.645934302
X9.baobabstick,12008,14,0,Hadza,1,-0.645934302
X9.baobabstick,12017,17,0,Hadza,1,-0.645934302
X9.baobabstick,12018,16,0,Hadza,1,-0.645934302
X9.baobabstick,12019,18,1,Hadza,1,-0.645934302
X9.baobabstick,12020,13,1,Hadza,1,-0.645934302
X9.baobabstick,12021,14,1,Hadza,1,-0.645934302
X9.baobabstick,12022,13,1,Hadza,1,-0.645934302
X9.baobabstick,12027,55,1,Hadza,1,-0.645934302
X9.baobabstick,12029,55,0,Hadza,1,-0.645934302
X9.baobabstick,12032,25,1,Hadza,1,-0.645934302
X9.baobabstick,12034,45,0,Hadza,1,-0.645934302
X9.baobabstick,12035,45,1,Hadza,1,-0.645934302
X9.baobabstick,12036,35,0,Hadza,0,-0.645934302
X9.baobabstick,12037,65,0,Hadza,1,-0.645934302
X9.baobabstick,12038,25,0,Hadza,1,-0.645934302
X9.baobabstick,12039,25,1,Hadza,1,-0.645934302
X9.baobabstick,12040,15,1,Hadza,1,-0.645934302
X9.baobabstick,12041,55,0,Hadza,0,-0.645934302
X9.baobabstick,12042,65,1,Hadza,1,-0.645934302
X9.baobabstick,12043,65,1,Hadza,1,-0.645934302
X9.baobabstick,12044,65,0,Hadza,1,-0.645934302
X9.baobabstick,12045,35,1,Hadza,1,-0.645934302
X9.baobabstick,12046,25,0,Hadza,0,-0.645934302
X9.baobabstick,12049,35,1,Hadza,1,-0.645934302
X9.baobabstick,12051,25,1,Hadza,1,-0.645934302
X9.baobabstick,12052,25,1,Hadza,1,-0.645934302
X9.baobabstick,12053,25,1,Hadza,1,-0.645934302
X9.baobabstick,12054,25,1,Hadza,1,-0.645934302
X9.baobabstick,12055,35,1,Hadza,1,-0.645934302
X9.baobabstick,12056,25,0,Hadza,0,-0.645934302
X9.baobabstick,12057,35,1,Hadza,1,-0.645934302
X9.baobabstick,12058,25,1,Hadza,1,-0.645934302
X9.baobabstick,12060,25,1,Hadza,1,-0.645934302
X9.baobabstick,12078,14,0,Hadza,1,-0.645934302
X9.baobabstick,12079,13,0,Hadza,1,-0.645934302
X9.baobabstick,12080,10,1,Hadza,1,-0.645934302
X9.baobabstick,12081,7,1,Hadza,1,-0.645934302
X9.baobabstick,12083,15,0,Hadza,1,-0.645934302
X9.baobabstick,12084,45,1,Hadza,1,-0.645934302
X9.baobabstick,12085,45,0,Hadza,1,-0.645934302
X9.baobabstick,12086,55,0,Hadza,0,-0.645934302
X9.baobabstick,12087,55,1,Hadza,1,-0.645934302
X9.baobabstick,12089,25,1,Hadza,1,-0.645934302
X9.baobabstick,12090,65,1,Hadza,1,-0.645934302
X9.baobabstick,12091,25,0,Hadza,1,-0.645934302
X9.baobabstick,12093,25,1,Hadza,1,-0.645934302
X9.baobabstick,12094,25,0,Hadza,1,-0.645934302
X9.baobabstick,12095,25,0,Hadza,1,-0.645934302
X9.baobabstick,12096,45,0,Hadza,1,-0.645934302
X9.baobabstick,12097,45,1,Hadza,1,-0.645934302
X9.baobabstick,12099,25,0,Hadza,0,-0.645934302
X9.baobabstick,12100,25,1,Hadza,0,-0.645934302
X9.baobabstick,12102,35,1,Hadza,1,-0.645934302
X9.baobabstick,12104,11,1,Hadza,1,-0.645934302
X9.baobabstick,12105,9,1,Hadza,1,-0.645934302
X9.baobabstick,12106,7,1,Hadza,1,-0.645934302
X9.baobabstick,12109,17,1,Hadza,1,-0.645934302
X9.baobabstick,12110,14,1,Hadza,1,-0.645934302
X9.baobabstick,12111,17,1,Hadza,1,-0.645934302
X9.baobabstick,12118,65,0,Hadza,1,-0.645934302
X9.baobabstick,12119,25,0,Hadza,0,-0.645934302
X9.baobabstick,12120,25,1,Hadza,1,-0.645934302
X9.baobabstick,12124,65,0,Hadza,0,-0.645934302
X9.baobabstick,12127,65,1,Hadza,1,-0.645934302
X9.baobabstick,12128,55,0,Hadza,0,-0.645934302
X9.baobabstick,12129,35,1,Hadza,1,-0.645934302
X9.baobabstick,12130,35,0,Hadza,0,-0.645934302
X9.baobabstick,12133,35,1,Hadza,1,-0.645934302
X9.baobabstick,12134,35,0,Hadza,0,-0.645934302
X9.baobabstick,12138,9,0,Hadza,1,-0.645934302
X9.baobabstick,12139,25,1,Hadza,1,-0.645934302
X9.baobabstick,12145,55,0,Hadza,1,-0.645934302
X9.baobabstick,12146,55,1,Hadza,1,-0.645934302
X9.baobabstick,12147,35,1,Hadza,1,-0.645934302
X9.baobabstick,12148,45,0,Hadza,0,-0.645934302
X9.baobabstick,12149,45,1,Hadza,1,-0.645934302
X9.baobabstick,12150,35,0,Hadza,1,-0.645934302
X9.baobabstick,12151,35,1,Hadza,1,-0.645934302
X9.baobabstick,12157,45,1,Hadza,1,-0.645934302
X9.baobabstick,12158,35,0,Hadza,0,-0.645934302
X9.baobabstick,12159,13,0,Hadza,0,-0.645934302
X9.baobabstick,12161,6,0,Hadza,1,-0.645934302
X9.baobabstick,12163,19,0,Hadza,1,-0.645934302
X9.baobabstick,12164,35,0,Hadza,1,-0.645934302
X9.baobabstick,12165,35,0,Hadza,1,-0.645934302
X1.hole,1006,17,1,BaYaka,1,-0.712058057
X1.hole,1007,12,1,BaYaka,1,-0.712058057
X1.hole,1010,8,1,BaYaka,0,-0.712058057
X1.hole,1016,14,0,BaYaka,1,-0.712058057
X1.hole,1022,12,0,BaYaka,1,-0.712058057
X1.hole,1024,10,1,BaYaka,1,-0.712058057
X1.hole,1029,17,0,BaYaka,1,-0.712058057
X1.hole,1032,16,1,BaYaka,1,-0.712058057
X1.hole,1038,15,0,BaYaka,1,-0.712058057
X1.hole,1043,14,0,BaYaka,1,-0.712058057
X1.hole,1101,25,1,BaYaka,1,-0.712058057
X1.hole,1102,25,0,BaYaka,1,-0.712058057
X1.hole,1103,45,1,BaYaka,1,-0.712058057
X1.hole,1104,45,0,BaYaka,1,-0.712058057
X1.hole,1105,45,1,BaYaka,1,-0.712058057
X1.hole,1106,45,0,BaYaka,1,-0.712058057
X1.hole,1107,35,0,BaYaka,1,-0.712058057
X1.hole,1108,35,1,BaYaka,1,-0.712058057
X1.hole,1109,35,0,BaYaka,1,-0.712058057
X1.hole,1110,45,1,BaYaka,1,-0.712058057
X1.hole,1111,65,0,BaYaka,1,-0.712058057
X1.hole,1112,35,0,BaYaka,1,-0.712058057
X1.hole,1113,35,1,BaYaka,1,-0.712058057
X1.hole,1114,35,0,BaYaka,1,-0.712058057
X1.hole,1115,65,0,BaYaka,1,-0.712058057
X1.hole,1116,35,0,BaYaka,1,-0.712058057
X1.hole,1117,55,1,BaYaka,1,-0.712058057
X1.hole,1118,55,0,BaYaka,1,-0.712058057
X1.hole,1119,25,1,BaYaka,1,-0.712058057
X1.hole,1120,35,0,BaYaka,1,-0.712058057
X1.hole,1121,25,0,BaYaka,1,-0.712058057
X1.hole,1122,25,1,BaYaka,1,-0.712058057
X1.hole,1123,55,1,BaYaka,1,-0.712058057
X1.hole,2024,45,1,BaYaka,1,-0.712058057
X1.hole,2025,45,0,BaYaka,1,-0.712058057
X1.hole,2034,35,1,BaYaka,1,-0.712058057
X1.hole,2035,35,0,BaYaka,1,-0.712058057
X1.hole,2508,14,1,BaYaka,0,-0.712058057
X1.hole,2524,12,1,BaYaka,1,-0.712058057
X1.hole,2526,14,1,BaYaka,1,-0.712058057
X1.hole,2583,14,0,BaYaka,1,-0.712058057
X1.hole,2585,14,1,BaYaka,1,-0.712058057
X1.hole,2587,18,0,BaYaka,1,-0.712058057
X1.hole,2588,13,1,BaYaka,1,-0.712058057
X1.hole,2594,14,1,BaYaka,1,-0.712058057
X1.hole,2596,16,0,BaYaka,1,-0.712058057
X1.hole,2599,17,1,BaYaka,1,-0.712058057
X1.hole,2600,17,1,BaYaka,1,-0.712058057
X1.hole,2604,35,1,BaYaka,1,-0.712058057
X1.hole,2607,35,0,BaYaka,1,-0.712058057
X1.hole,2608,65,1,BaYaka,1,-0.712058057
X1.hole,2609,35,1,BaYaka,1,-0.712058057
X1.hole,2610,35,1,BaYaka,1,-0.712058057
X1.hole,2612,65,1,BaYaka,1,-0.712058057
X1.hole,2613,35,0,BaYaka,1,-0.712058057
X1.hole,2623,35,0,BaYaka,1,-0.712058057
X1.hole,2655,65,0,BaYaka,1,-0.712058057
X1.hole,2656,25,0,BaYaka,1,-0.712058057
X1.hole,2658,35,0,BaYaka,1,-0.712058057
X1.hole,2660,35,1,BaYaka,1,-0.712058057
X1.hole,2661,18,0,BaYaka,1,-0.712058057
X1.hole,2663,35,1,BaYaka,1,-0.712058057
X1.hole,2664,16,1,BaYaka,1,-0.712058057
X1.hole,2666,55,0,BaYaka,1,-0.712058057
X1.hole,2667,35,0,BaYaka,1,-0.712058057
X1.hole,2668,35,0,BaYaka,1,-0.712058057
X1.hole,2673,45,1,BaYaka,1,-0.712058057
X1.hole,2678,35,0,BaYaka,1,-0.712058057
X1.hole,2899,25,1,BaYaka,1,-0.712058057
X1.hole,2999,25,0,BaYaka,1,-0.712058057
X10.spear,1006,17,1,BaYaka,0,1.221497968
X10.spear,1007,12,1,BaYaka,0,1.221497968
X10.spear,1010,8,1,BaYaka,0,1.221497968
X10.spear,1016,14,0,BaYaka,0,1.221497968
X10.spear,1022,12,0,BaYaka,0,1.221497968
X10.spear,1024,10,1,BaYaka,0,1.221497968
X10.spear,1029,17,0,BaYaka,0,1.221497968
X10.spear,1032,16,1,BaYaka,0,1.221497968
X10.spear,1038,15,0,BaYaka,0,1.221497968
X10.spear,1043,14,0,BaYaka,0,1.221497968
X10.spear,1101,25,1,BaYaka,1,1.221497968
X10.spear,1102,25,0,BaYaka,0,1.221497968
X10.spear,1103,45,1,BaYaka,1,1.221497968
X10.spear,1104,45,0,BaYaka,0,1.221497968
X10.spear,1105,45,1,BaYaka,1,1.221497968
X10.spear,1106,45,0,BaYaka,0,1.221497968
X10.spear,1107,35,0,BaYaka,0,1.221497968
X10.spear,1108,35,1,BaYaka,1,1.221497968
X10.spear,1109,35,0,BaYaka,0,1.221497968
X10.spear,1110,45,1,BaYaka,1,1.221497968
X10.spear,1111,65,0,BaYaka,0,1.221497968
X10.spear,1112,35,0,BaYaka,0,1.221497968
X10.spear,1113,35,1,BaYaka,1,1.221497968
X10.spear,1114,35,0,BaYaka,0,1.221497968
X10.spear,1115,65,0,BaYaka,0,1.221497968
X10.spear,1116,35,0,BaYaka,1,1.221497968
X10.spear,1117,55,1,BaYaka,1,1.221497968
X10.spear,1118,55,0,BaYaka,0,1.221497968
X10.spear,1119,25,1,BaYaka,1,1.221497968
X10.spear,1120,35,0,BaYaka,0,1.221497968
X10.spear,1121,25,0,BaYaka,0,1.221497968
X10.spear,1122,25,1,BaYaka,1,1.221497968
X10.spear,1123,55,1,BaYaka,1,1.221497968
X10.spear,2024,45,1,BaYaka,1,1.221497968
X10.spear,2025,45,0,BaYaka,0,1.221497968
X10.spear,2034,35,1,BaYaka,1,1.221497968
X10.spear,2035,35,0,BaYaka,1,1.221497968
X10.spear,2508,14,1,BaYaka,0,1.221497968
X10.spear,2524,12,1,BaYaka,1,1.221497968
X10.spear,2526,14,1,BaYaka,0,1.221497968
X10.spear,2583,14,0,BaYaka,0,1.221497968
X10.spear,2585,14,1,BaYaka,1,1.221497968
X10.spear,2587,18,0,BaYaka,0,1.221497968
X10.spear,2588,13,1,BaYaka,0,1.221497968
X10.spear,2594,14,1,BaYaka,1,1.221497968
X10.spear,2596,16,0,BaYaka,1,1.221497968
X10.spear,2599,17,1,BaYaka,1,1.221497968
X10.spear,2600,17,1,BaYaka,0,1.221497968
X10.spear,2604,35,1,BaYaka,1,1.221497968
X10.spear,2607,35,0,BaYaka,0,1.221497968
X10.spear,2608,65,1,BaYaka,1,1.221497968
X10.spear,2609,35,1,BaYaka,1,1.221497968
X10.spear,2610,35,1,BaYaka,1,1.221497968
X10.spear,2612,65,1,BaYaka,1,1.221497968
X10.spear,2613,35,0,BaYaka,0,1.221497968
X10.spear,2623,35,0,BaYaka,0,1.221497968
X10.spear,2655,65,0,BaYaka,1,1.221497968
X10.spear,2656,25,0,BaYaka,1,1.221497968
X10.spear,2658,35,0,BaYaka,1,1.221497968
X10.spear,2660,35,1,BaYaka,1,1.221497968
X10.spear,2661,18,0,BaYaka,0,1.221497968
X10.spear,2663,35,1,BaYaka,1,1.221497968
X10.spear,2664,16,1,BaYaka,0,1.221497968
X10.spear,2666,55,0,BaYaka,0,1.221497968
X10.spear,2667,35,0,BaYaka,1,1.221497968
X10.spear,2668,35,0,BaYaka,0,1.221497968
X10.spear,2673,45,1,BaYaka,1,1.221497968
X10.spear,2678,35,0,BaYaka,0,1.221497968
X10.spear,2899,25,1,BaYaka,1,1.221497968
X10.spear,2999,25,0,BaYaka,1,1.221497968
X11.koko,1006,17,1,BaYaka,0,-1.372014305
X11.koko,1007,12,1,BaYaka,0,-1.372014305
X11.koko,1010,8,1,BaYaka,0,-1.372014305
X11.koko,1016,14,0,BaYaka,1,-1.372014305
X11.koko,1022,12,0,BaYaka,1,-1.372014305
X11.koko,1024,10,1,BaYaka,0,-1.372014305
X11.koko,1029,17,0,BaYaka,1,-1.372014305
X11.koko,1032,16,1,BaYaka,0,-1.372014305
X11.koko,1038,15,0,BaYaka,1,-1.372014305
X11.koko,1043,14,0,BaYaka,1,-1.372014305
X11.koko,1101,25,1,BaYaka,0,-1.372014305
X11.koko,1102,25,0,BaYaka,1,-1.372014305
X11.koko,1103,45,1,BaYaka,0,-1.372014305
X11.koko,1104,45,0,BaYaka,1,-1.372014305
X11.koko,1105,45,1,BaYaka,1,-1.372014305
X11.koko,1106,45,0,BaYaka,1,-1.372014305
X11.koko,1107,35,0,BaYaka,1,-1.372014305
X11.koko,1108,35,1,BaYaka,0,-1.372014305
X11.koko,1109,35,0,BaYaka,1,-1.372014305
X11.koko,1110,45,1,BaYaka,1,-1.372014305
X11.koko,1111,65,0,BaYaka,1,-1.372014305
X11.koko,1112,35,0,BaYaka,1,-1.372014305
X11.koko,1113,35,1,BaYaka,1,-1.372014305
X11.koko,1114,35,0,BaYaka,1,-1.372014305
X11.koko,1115,65,0,BaYaka,1,-1.372014305
X11.koko,1116,35,0,BaYaka,1,-1.372014305
X11.koko,1117,55,1,BaYaka,1,-1.372014305
X11.koko,1118,55,0,BaYaka,1,-1.372014305
X11.koko,1119,25,1,BaYaka,1,-1.372014305
X11.koko,1120,35,0,BaYaka,1,-1.372014305
X11.koko,1121,25,0,BaYaka,1,-1.372014305
X11.koko,1122,25,1,BaYaka,1,-1.372014305
X11.koko,1123,55,1,BaYaka,0,-1.372014305
X11.koko,2024,45,1,BaYaka,0,-1.372014305
X11.koko,2025,45,0,BaYaka,1,-1.372014305
X11.koko,2034,35,1,BaYaka,1,-1.372014305
X11.koko,2035,35,0,BaYaka,1,-1.372014305
X11.koko,2508,14,1,BaYaka,1,-1.372014305
X11.koko,2524,12,1,BaYaka,1,-1.372014305
X11.koko,2526,14,1,BaYaka,0,-1.372014305
X11.koko,2583,14,0,BaYaka,1,-1.372014305
X11.koko,2585,14,1,BaYaka,1,-1.372014305
X11.koko,2587,18,0,BaYaka,1,-1.372014305
X11.koko,2588,13,1,BaYaka,0,-1.372014305
X11.koko,2594,14,1,BaYaka,1,-1.372014305
X11.koko,2596,16,0,BaYaka,1,-1.372014305
X11.koko,2599,17,1,BaYaka,1,-1.372014305
X11.koko,2600,17,1,BaYaka,1,-1.372014305
X11.koko,2604,35,1,BaYaka,0,-1.372014305
X11.koko,2607,35,0,BaYaka,1,-1.372014305
X11.koko,2608,65,1,BaYaka,1,-1.372014305
X11.koko,2609,35,1,BaYaka,1,-1.372014305
X11.koko,2610,35,1,BaYaka,1,-1.372014305
X11.koko,2612,65,1,BaYaka,0,-1.372014305
X11.koko,2613,35,0,BaYaka,1,-1.372014305
X11.koko,2623,35,0,BaYaka,1,-1.372014305
X11.koko,2655,65,0,BaYaka,1,-1.372014305
X11.koko,2656,25,0,BaYaka,1,-1.372014305
X11.koko,2658,35,0,BaYaka,1,-1.372014305
X11.koko,2660,35,1,BaYaka,1,-1.372014305
X11.koko,2661,18,0,BaYaka,1,-1.372014305
X11.koko,2663,35,1,BaYaka,1,-1.372014305
X11.koko,2664,16,1,BaYaka,0,-1.372014305
X11.koko,2666,55,0,BaYaka,1,-1.372014305
X11.koko,2667,35,0,BaYaka,1,-1.372014305
X11.koko,2668,35,0,BaYaka,1,-1.372014305
X11.koko,2673,45,1,BaYaka,1,-1.372014305
X11.koko,2678,35,0,BaYaka,1,-1.372014305
X11.koko,2899,25,1,BaYaka,1,-1.372014305
X11.koko,2999,25,0,BaYaka,1,-1.372014305
X12.jabuka,1006,17,1,BaYaka,0,-1.209919788
X12.jabuka,1007,12,1,BaYaka,0,-1.209919788
X12.jabuka,1010,8,1,BaYaka,0,-1.209919788
X12.jabuka,1016,14,0,BaYaka,1,-1.209919788
X12.jabuka,1022,12,0,BaYaka,1,-1.209919788
X12.jabuka,1024,10,1,BaYaka,0,-1.209919788
X12.jabuka,1029,17,0,BaYaka,1,-1.209919788
X12.jabuka,1032,16,1,BaYaka,0,-1.209919788
X12.jabuka,1038,15,0,BaYaka,1,-1.209919788
X12.jabuka,1043,14,0,BaYaka,1,-1.209919788
X12.jabuka,1101,25,1,BaYaka,0,-1.209919788
X12.jabuka,1102,25,0,BaYaka,1,-1.209919788
X12.jabuka,1103,45,1,BaYaka,0,-1.209919788
X12.jabuka,1104,45,0,BaYaka,1,-1.209919788
X12.jabuka,1105,45,1,BaYaka,1,-1.209919788
X12.jabuka,1106,45,0,BaYaka,1,-1.209919788
X12.jabuka,1107,35,0,BaYaka,1,-1.209919788
X12.jabuka,1108,35,1,BaYaka,1,-1.209919788
X12.jabuka,1109,35,0,BaYaka,1,-1.209919788
X12.jabuka,1110,45,1,BaYaka,0,-1.209919788
X12.jabuka,1111,65,0,BaYaka,1,-1.209919788
X12.jabuka,1112,35,0,BaYaka,1,-1.209919788
X12.jabuka,1113,35,1,BaYaka,1,-1.209919788
X12.jabuka,1114,35,0,BaYaka,1,-1.209919788
X12.jabuka,1115,65,0,BaYaka,1,-1.209919788
X12.jabuka,1116,35,0,BaYaka,1,-1.209919788
X12.jabuka,1117,55,1,BaYaka,1,-1.209919788
X12.jabuka,1118,55,0,BaYaka,1,-1.209919788
X12.jabuka,1119,25,1,BaYaka,0,-1.209919788
X12.jabuka,1120,35,0,BaYaka,1,-1.209919788
X12.jabuka,1121,25,0,BaYaka,1,-1.209919788
X12.jabuka,1122,25,1,BaYaka,1,-1.209919788
X12.jabuka,1123,55,1,BaYaka,1,-1.209919788
X12.jabuka,2024,45,1,BaYaka,1,-1.209919788
X12.jabuka,2025,45,0,BaYaka,1,-1.209919788
X12.jabuka,2034,35,1,BaYaka,1,-1.209919788
X12.jabuka,2035,35,0,BaYaka,1,-1.209919788
X12.jabuka,2508,14,1,BaYaka,1,-1.209919788
X12.jabuka,2524,12,1,BaYaka,1,-1.209919788
X12.jabuka,2526,14,1,BaYaka,1,-1.209919788
X12.jabuka,2583,14,0,BaYaka,1,-1.209919788
X12.jabuka,2585,14,1,BaYaka,1,-1.209919788
X12.jabuka,2587,18,0,BaYaka,1,-1.209919788
X12.jabuka,2588,13,1,BaYaka,0,-1.209919788
X12.jabuka,2594,14,1,BaYaka,1,-1.209919788
X12.jabuka,2596,16,0,BaYaka,1,-1.209919788
X12.jabuka,2599,17,1,BaYaka,1,-1.209919788
X12.jabuka,2600,17,1,BaYaka,0,-1.209919788
X12.jabuka,2604,35,1,BaYaka,1,-1.209919788
X12.jabuka,2607,35,0,BaYaka,1,-1.209919788
X12.jabuka,2608,65,1,BaYaka,0,-1.209919788
X12.jabuka,2609,35,1,BaYaka,1,-1.209919788
X12.jabuka,2610,35,1,BaYaka,1,-1.209919788
X12.jabuka,2612,65,1,BaYaka,1,-1.209919788
X12.jabuka,2613,35,0,BaYaka,1,-1.209919788
X12.jabuka,2623,35,0,BaYaka,1,-1.209919788
X12.jabuka,2655,65,0,BaYaka,1,-1.209919788
X12.jabuka,2656,25,0,BaYaka,1,-1.209919788
X12.jabuka,2658,35,0,BaYaka,1,-1.209919788
X12.jabuka,2660,35,1,BaYaka,1,-1.209919788
X12.jabuka,2661,18,0,BaYaka,1,-1.209919788
X12.jabuka,2663,35,1,BaYaka,1,-1.209919788
X12.jabuka,2664,16,1,BaYaka,0,-1.209919788
X12.jabuka,2666,55,0,BaYaka,1,-1.209919788
X12.jabuka,2667,35,0,BaYaka,1,-1.209919788
X12.jabuka,2668,35,0,BaYaka,1,-1.209919788
X12.jabuka,2673,45,1,BaYaka,1,-1.209919788
X12.jabuka,2678,35,0,BaYaka,1,-1.209919788
X12.jabuka,2899,25,1,BaYaka,0,-1.209919788
X12.jabuka,2999,25,0,BaYaka,1,-1.209919788
