skill,ID,age,sex,value,meanz,Culture,sex_pathway
X1.digtuber_from,12079,13,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12081,7,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12083,15,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12084,45,1,women,0.939819103,Hadza,Female
X1.digtuber_from,12085,45,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12086,55,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12087,55,1,motherandgrandmother,0.939819103,Hadza,Female
X1.digtuber_from,12089,25,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12090,65,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12091,25,0,grandmother,0.939819103,Hadza,Female
X1.digtuber_from,12093,25,1,grandmother,0.939819103,Hadza,Female
X1.digtuber_from,12096,45,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12097,45,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12100,25,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12104,11,1,grandmother,0.939819103,Hadza,Female
X1.digtuber_from,12105,9,1,grandmother,0.939819103,Hadza,Female
X1.digtuber_from,12110,14,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12111,17,1,motherandgrandmother,0.939819103,Hadza,Female
X1.digtuber_from,12118,65,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12119,25,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12120,25,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12124,65,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12128,55,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12129,35,1,women,0.939819103,Hadza,Female
X1.digtuber_from,12130,35,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12138,9,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12145,55,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12146,55,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12147,35,1,women,0.939819103,Hadza,Female
X1.digtuber_from,12148,45,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12149,45,1,women,0.939819103,Hadza,Female
X1.digtuber_from,12150,35,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12151,35,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12157,45,1,mother,0.939819103,Hadza,Female
X1.digtuber_from,12158,35,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12159,13,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12161,6,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12163,19,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12164,35,0,mother,0.939819103,Hadza,Female
X1.digtuber_from,12165,35,0,mother,0.939819103,Hadza,Female
X10.kasha_from,12007,16,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12008,14,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12017,17,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12018,16,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12019,18,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12020,13,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12029,55,0,motherandgrandmother,-1.728103856,Hadza,Female
X10.kasha_from,12032,25,1,women,-1.728103856,Hadza,Female
X10.kasha_from,12034,45,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12035,45,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12036,35,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12038,25,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12040,15,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12041,55,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12042,65,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12044,65,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12045,35,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12046,25,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12053,25,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12054,25,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12055,35,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12056,25,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12057,35,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12058,25,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12060,25,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12078,14,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12079,13,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12081,7,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12083,15,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12084,45,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12085,45,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12086,55,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12089,25,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12090,65,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12091,25,0,grandmother,-1.728103856,Hadza,Female
X10.kasha_from,12095,25,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12097,45,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12102,35,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12105,9,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12118,65,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12119,25,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12120,25,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12124,65,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12127,65,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12128,55,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12129,35,1,women,-1.728103856,Hadza,Female
X10.kasha_from,12130,35,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12138,9,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12145,55,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12146,55,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12147,35,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12148,45,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12149,45,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12150,35,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12151,35,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12157,45,1,mother,-1.728103856,Hadza,Female
X10.kasha_from,12158,35,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12159,13,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12161,6,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12164,35,0,mother,-1.728103856,Hadza,Female
X10.kasha_from,12165,35,0,mother,-1.728103856,Hadza,Female
X13.honey_from,12086,55,0,mother,0.768386303,Hadza,Female
X13.honey_from,12119,25,0,mother,0.768386303,Hadza,Female
X13.honey_from,12134,35,0,women,0.768386303,Hadza,Female
X13.honey_from,12161,6,0,mother,0.768386303,Hadza,Female
X14.diggingstick_from,12005,11,1,grandmother,-1.663816556,Hadza,Female
X14.diggingstick_from,12006,13,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12007,16,1,grandmother,-1.663816556,Hadza,Female
X14.diggingstick_from,12008,14,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12017,17,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12018,16,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12020,13,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12022,13,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12029,55,0,motherandgrandmother,-1.663816556,Hadza,Female
X14.diggingstick_from,12032,25,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12035,45,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12036,35,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12037,65,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12040,15,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12041,55,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12042,65,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12044,65,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12046,25,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12049,35,1,women,-1.663816556,Hadza,Female
X14.diggingstick_from,12053,25,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12055,35,1,women,-1.663816556,Hadza,Female
X14.diggingstick_from,12056,25,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12057,35,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12058,25,1,women,-1.663816556,Hadza,Female
X14.diggingstick_from,12060,25,1,women,-1.663816556,Hadza,Female
X14.diggingstick_from,12078,14,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12079,13,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12081,7,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12083,15,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12084,45,1,women,-1.663816556,Hadza,Female
X14.diggingstick_from,12085,45,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12086,55,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12087,55,1,motherandgrandmother,-1.663816556,Hadza,Female
X14.diggingstick_from,12090,65,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12091,25,0,grandmother,-1.663816556,Hadza,Female
X14.diggingstick_from,12094,25,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12095,25,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12097,45,1,women,-1.663816556,Hadza,Female
X14.diggingstick_from,12111,17,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12118,65,0,grandmother,-1.663816556,Hadza,Female
X14.diggingstick_from,12119,25,0,grandmother,-1.663816556,Hadza,Female
X14.diggingstick_from,12120,25,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12124,65,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12128,55,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12129,35,1,women,-1.663816556,Hadza,Female
X14.diggingstick_from,12130,35,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12133,35,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12138,9,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12145,55,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12146,55,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12147,35,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12148,45,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12149,45,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12150,35,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12151,35,1,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12158,35,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12159,13,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12161,6,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12163,19,0,moher,-1.663816556,Hadza,Female
X14.diggingstick_from,12164,35,0,mother,-1.663816556,Hadza,Female
X14.diggingstick_from,12165,35,0,mother,-1.663816556,Hadza,Female
X2.firewood_from,12006,13,1,grandmother,-1.117374504,Hadza,Female
X2.firewood_from,12007,16,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12018,16,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12019,18,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12021,14,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12022,13,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12029,55,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12032,25,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12034,45,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12035,45,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12036,35,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12038,25,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12040,15,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12042,65,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12044,65,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12046,25,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12053,25,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12056,25,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12057,35,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12058,25,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12078,14,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12079,13,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12081,7,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12083,15,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12085,45,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12086,55,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12091,25,0,grandmother,-1.117374504,Hadza,Female
X2.firewood_from,12094,25,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12095,25,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12100,25,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12104,11,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12105,9,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12118,65,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12119,25,0,grandmother,-1.117374504,Hadza,Female
X2.firewood_from,12120,25,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12127,65,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12128,55,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12130,35,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12138,9,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12145,55,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12146,55,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12148,45,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12150,35,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12151,35,1,mother,-1.117374504,Hadza,Female
X2.firewood_from,12158,35,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12161,6,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12163,19,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12164,35,0,mother,-1.117374504,Hadza,Female
X2.firewood_from,12165,35,0,mother,-1.117374504,Hadza,Female
X22.honeyguide_from,12044,65,0,mother,-0.174494101,Hadza,Female
X22.honeyguide_from,12161,6,0,moter,-0.174494101,Hadza,Female
X5.pound_from,12005,11,1,grandmother,0.511237102,Hadza,Female
X5.pound_from,12007,16,1,mother,0.511237102,Hadza,Female
X5.pound_from,12008,14,0,mother,0.511237102,Hadza,Female
X5.pound_from,12017,17,0,mother,0.511237102,Hadza,Female
X5.pound_from,12018,16,0,mother,0.511237102,Hadza,Female
X5.pound_from,12022,13,1,mother,0.511237102,Hadza,Female
X5.pound_from,12029,55,0,mother,0.511237102,Hadza,Female
X5.pound_from,12032,25,1,women,0.511237102,Hadza,Female
X5.pound_from,12034,45,0,mother,0.511237102,Hadza,Female
X5.pound_from,12036,35,0,mother,0.511237102,Hadza,Female
X5.pound_from,12037,65,0,mother,0.511237102,Hadza,Female
X5.pound_from,12038,25,0,mother,0.511237102,Hadza,Female
X5.pound_from,12040,15,1,mother,0.511237102,Hadza,Female
X5.pound_from,12041,55,0,mother,0.511237102,Hadza,Female
X5.pound_from,12044,65,0,mother,0.511237102,Hadza,Female
X5.pound_from,12045,35,1,mother,0.511237102,Hadza,Female
X5.pound_from,12046,25,0,mother,0.511237102,Hadza,Female
X5.pound_from,12056,25,0,mother,0.511237102,Hadza,Female
X5.pound_from,12078,14,0,mother,0.511237102,Hadza,Female
X5.pound_from,12079,13,0,grandmother,0.511237102,Hadza,Female
X5.pound_from,12081,7,1,mother,0.511237102,Hadza,Female
X5.pound_from,12083,15,0,mother,0.511237102,Hadza,Female
X5.pound_from,12085,45,0,women,0.511237102,Hadza,Female
X5.pound_from,12086,55,0,mother,0.511237102,Hadza,Female
X5.pound_from,12091,25,0,grandmother,0.511237102,Hadza,Female
X5.pound_from,12094,25,0,mother,0.511237102,Hadza,Female
X5.pound_from,12095,25,0,mother,0.511237102,Hadza,Female
X5.pound_from,12118,65,0,mother,0.511237102,Hadza,Female
X5.pound_from,12119,25,0,grandmother,0.511237102,Hadza,Female
X5.pound_from,12124,65,0,mother,0.511237102,Hadza,Female
X5.pound_from,12128,55,0,mother,0.511237102,Hadza,Female
X5.pound_from,12130,35,0,mother,0.511237102,Hadza,Female
X5.pound_from,12138,9,0,mother,0.511237102,Hadza,Female
X5.pound_from,12145,55,0,mother,0.511237102,Hadza,Female
X5.pound_from,12146,55,1,mother,0.511237102,Hadza,Female
X5.pound_from,12148,45,0,mother,0.511237102,Hadza,Female
X5.pound_from,12149,45,1,mother,0.511237102,Hadza,Female
X5.pound_from,12150,35,0,mother,0.511237102,Hadza,Female
X5.pound_from,12158,35,0,mother,0.511237102,Hadza,Female
X5.pound_from,12159,13,0,mother,0.511237102,Hadza,Female
X5.pound_from,12161,6,0,mother,0.511237102,Hadza,Female
X5.pound_from,12163,19,0,mother,0.511237102,Hadza,Female
X5.pound_from,12164,35,0,mother,0.511237102,Hadza,Female
X5.pound_from,12165,35,0,mother,0.511237102,Hadza,Female
X6.butcher_from,12134,35,0,women,0.489808002,Hadza,Female
X6.butcher_from,12161,6,0,mother,0.489808002,Hadza,Female
X7.pegs_from,12078,14,0,mother,0.607668052,Hadza,Female
X9.baobabstick_from,12044,65,0,mother,-0.645934302,Hadza,Female
X9.baobabstick_from,12091,25,0,grandmother,-0.645934302,Hadza,Female
X9.baobabstick_from,12145,55,0,mother,-0.645934302,Hadza,Female
X9.baobabstick_from,12146,55,1,mother,-0.645934302,Hadza,Female
X9.baobabstick_from,12161,6,0,mother,-0.645934302,Hadza,Female
X1.hole_from,2524,12,1,bothparents,-0.712058057,BaYaka,Both Sexes
X10.spear_from,2608,65,1,grandparents,1.221497968,BaYaka,Both Sexes
X11.koko_from,2608,65,1,grandparents,-1.372014305,BaYaka,Both Sexes
X12.jabuka_from,2666,55,0,bothparents,-1.209919788,BaYaka,Both Sexes
X14.butcheranimal_from,2608,65,1,grandparents,-1.337279766,BaYaka,Both Sexes
X15.butcherfish_from,2608,65,1,grandparents,-0.723636237,BaYaka,Both Sexes
X15.butcherfish_from,2666,55,0,bothparents,-0.723636237,BaYaka,Both Sexes
X16.fishpoison_from,1123,55,1,bothparents,-0.457338102,BaYaka,Both Sexes
X16.fishpoison_from,2608,65,1,grandparents,-0.457338102,BaYaka,Both Sexes
X16.fishpoison_from,2666,55,0,bothparents,-0.457338102,BaYaka,Both Sexes
X17.nethunt_from,2608,65,1,grandparents,0.741003508,BaYaka,Both Sexes
X18.climbigtree_from,2608,65,1,grandparents,1.383592484,BaYaka,Both Sexes
X19.traps_from,2608,65,1,grandparents,0.526807181,BaYaka,Both Sexes
X20.pendi_from,2608,65,1,grandparents,-0.295243584,BaYaka,Both Sexes
X20.pendi_from,2664,16,1,bothparents,-0.295243584,BaYaka,Both Sexes
X21.garden_from,1103,45,1,bothparents,1.505163372,BaYaka,Both Sexes
X21.garden_from,2594,14,1,bothparents,1.505163372,BaYaka,Both Sexes
X21.garden_from,2608,65,1,grandparents,1.505163372,BaYaka,Both Sexes
X21.garden_from,2612,65,1,bothparents,1.505163372,BaYaka,Both Sexes
X21.garden_from,2664,16,1,bothparents,1.505163372,BaYaka,Both Sexes
X21.garden_from,2666,55,0,bothparents,1.505163372,BaYaka,Both Sexes
X21.garden_from,2673,45,1,bothparents,1.505163372,BaYaka,Both Sexes
X23.kombi_from,1112,35,0,bothparents,1.372014305,BaYaka,Both Sexes
X23.kombi_from,2608,65,1,grandparents,1.372014305,BaYaka,Both Sexes
X5.smokytorch_from,1104,45,0,bothparents,-0.422603562,BaYaka,Both Sexes
X6.doka_from,2608,65,1,bothparents,-0.133149068,BaYaka,Both Sexes
X6.doka_from,2612,65,1,bothparents,-0.133149068,BaYaka,Both Sexes
X6.doka_from,2673,45,1,bothparents,-0.133149068,BaYaka,Both Sexes
X7.firewood_from,1108,35,1,bothparents,-0.353134485,BaYaka,Both Sexes
X7.firewood_from,1123,55,1,bothparents,-0.353134485,BaYaka,Both Sexes
X7.firewood_from,2604,35,1,bothparents,-0.353134485,BaYaka,Both Sexes
X7.firewood_from,2666,55,0,bothparents,-0.353134485,BaYaka,Both Sexes
X8.fishtrap_from,2608,65,1,grandparents,-0.364712664,BaYaka,Both Sexes
X1.digtuber_from,12027,55,1,bothparents,0.939819103,Hadza,Both Sexes
X1.digtuber_from,12042,65,1,bothparents,0.939819103,Hadza,Both Sexes
X1.digtuber_from,12053,25,1,parents,0.939819103,Hadza,Both Sexes
X1.digtuber_from,12099,25,0,parents,0.939819103,Hadza,Both Sexes
X1.digtuber_from,12133,35,1,parents,0.939819103,Hadza,Both Sexes
X1.digtuber_from,12134,35,0,parents,0.939819103,Hadza,Both Sexes
X10.kasha_from,12027,55,1,bothparents,-1.728103856,Hadza,Both Sexes
X10.kasha_from,12037,65,0,bothparents,-1.728103856,Hadza,Both Sexes
X10.kasha_from,12043,65,1,bothparents,-1.728103856,Hadza,Both Sexes
X10.kasha_from,12099,25,0,parents,-1.728103856,Hadza,Both Sexes
X10.kasha_from,12133,35,1,parents,-1.728103856,Hadza,Both Sexes
X10.kasha_from,12134,35,0,parents,-1.728103856,Hadza,Both Sexes
X13.honey_from,12027,55,1,bothparents,0.768386303,Hadza,Both Sexes
X13.honey_from,12037,65,0,bothparents,0.768386303,Hadza,Both Sexes
X13.honey_from,12084,45,1,friendsandparents,0.768386303,Hadza,Both Sexes
X13.honey_from,12105,9,1,parents,0.768386303,Hadza,Both Sexes
X13.honey_from,12146,55,1,parents,0.768386303,Hadza,Both Sexes
X13.honey_from,12148,45,0,parents,0.768386303,Hadza,Both Sexes
X14.diggingstick_from,12027,55,1,bothparents,-1.663816556,Hadza,Both Sexes
X14.diggingstick_from,12034,45,0,bothparents,-1.663816556,Hadza,Both Sexes
X14.diggingstick_from,12043,65,1,bothparents,-1.663816556,Hadza,Both Sexes
X14.diggingstick_from,12134,35,0,parents,-1.663816556,Hadza,Both Sexes
X16.poison_from,12027,55,1,bothparents,0.746957203,Hadza,Both Sexes
X2.firewood_from,12027,55,1,bothparents,-1.117374504,Hadza,Both Sexes
X2.firewood_from,12087,55,1,parents,-1.117374504,Hadza,Both Sexes
X2.firewood_from,12093,25,1,parent,-1.117374504,Hadza,Both Sexes
X2.firewood_from,12111,17,1,parents,-1.117374504,Hadza,Both Sexes
X2.firewood_from,12133,35,1,parents,-1.117374504,Hadza,Both Sexes
X2.firewood_from,12134,35,0,parents,-1.117374504,Hadza,Both Sexes
X20.bow_from,12027,55,1,bothparents,-0.07806315,Hadza,Both Sexes
X21.arrow_from,12027,55,1,bothparents,-0.260210501,Hadza,Both Sexes
X22.honeyguide_from,12027,55,1,bothparents,-0.174494101,Hadza,Both Sexes
X22.honeyguide_from,12037,65,0,bothparents,-0.174494101,Hadza,Both Sexes
X22.honeyguide_from,12086,55,0,parents,-0.174494101,Hadza,Both Sexes
X22.honeyguide_from,12148,45,0,parents,-0.174494101,Hadza,Both Sexes
X5.pound_from,12087,55,1,parentsandgrandparents,0.511237102,Hadza,Both Sexes
X5.pound_from,12099,25,0,parents,0.511237102,Hadza,Both Sexes
X5.pound_from,12134,35,0,parents,0.511237102,Hadza,Both Sexes
X6.butcher_from,12027,55,1,bothparents,0.489808002,Hadza,Both Sexes
X6.butcher_from,12100,25,1,parents,0.489808002,Hadza,Both Sexes
X6.butcher_from,12146,55,1,parents,0.489808002,Hadza,Both Sexes
X7.pegs_from,12027,55,1,bothparents,0.607668052,Hadza,Both Sexes
X7.pegs_from,12146,55,1,parents,0.607668052,Hadza,Both Sexes
X9.baobabstick_from,12034,45,0,bothparents,-0.645934302,Hadza,Both Sexes
