skill,ID,age,sex,value,meanz,culture,Pathway
X4.basket_from,2664,16,1,NA,0.411025382,BaYaka,NA
X4.basket_from,2666,55,0,NA,0.411025382,BaYaka,NA
X4.basket_from,2667,35,0,mother,0.411025382,BaYaka,Vertical
X4.basket_from,2668,35,0,mother,0.411025382,BaYaka,Vertical
X4.basket_from,2673,45,1,father,0.411025382,BaYaka,Vertical
X4.basket_from,2678,35,0,mother,0.411025382,BaYaka,Vertical
X4.basket_from,2899,25,1,NA,0.411025382,BaYaka,NA
X4.basket_from,2999,25,0,mother,0.411025382,BaYaka,Vertical
X5.smokytorch_from,1006,17,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1007,12,1,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1010,8,1,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1016,14,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1022,12,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1024,10,1,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1029,17,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1032,16,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1038,15,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1043,14,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1101,25,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1102,25,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1103,45,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1104,45,0,bothparents,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1105,45,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1106,45,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1107,35,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1108,35,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1109,35,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1110,45,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1111,65,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1112,35,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1113,35,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1114,35,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,1115,65,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1116,35,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1117,55,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1118,55,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1119,25,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1120,35,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1121,25,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1122,25,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,1123,55,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2024,45,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2025,45,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2034,35,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2035,35,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2508,14,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2524,12,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2526,14,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2583,14,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2585,14,1,olderbrother,-0.422603562,BaYaka,Horizontal
X5.smokytorch_from,2587,18,0,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2588,13,1,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2594,14,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2596,16,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2599,17,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2600,17,1,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2604,35,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2607,35,0,husband,-0.422603562,BaYaka,Horizontal
X5.smokytorch_from,2608,65,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2609,35,1,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2610,35,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2612,65,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2613,35,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2623,35,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2655,65,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2656,25,0,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2658,35,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2660,35,1,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2661,18,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2663,35,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2664,16,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2666,55,0,husband,-0.422603562,BaYaka,Horizontal
X5.smokytorch_from,2667,35,0,mother,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2668,35,0,NA,-0.422603562,BaYaka,NA
X5.smokytorch_from,2673,45,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2678,35,0,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2899,25,1,father,-0.422603562,BaYaka,Vertical
X5.smokytorch_from,2999,25,0,mother,-0.422603562,BaYaka,Vertical
X6.doka_from,1006,17,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1007,12,1,NA,-0.133149068,BaYaka,NA
X6.doka_from,1010,8,1,NA,-0.133149068,BaYaka,NA
X6.doka_from,1016,14,0,grandmother,-0.133149068,BaYaka,Vertical
X6.doka_from,1022,12,0,NA,-0.133149068,BaYaka,NA
X6.doka_from,1024,10,1,NA,-0.133149068,BaYaka,NA
X6.doka_from,1029,17,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1032,16,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1038,15,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1043,14,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1101,25,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1102,25,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1103,45,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1104,45,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1105,45,1,father,-0.133149068,BaYaka,Vertical
X6.doka_from,1106,45,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1107,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1108,35,1,father,-0.133149068,BaYaka,Vertical
X6.doka_from,1109,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1110,45,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1111,65,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1112,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1113,35,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1114,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1115,65,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1116,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1117,55,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1118,55,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1119,25,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1120,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1121,25,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1122,25,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,1123,55,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2024,45,1,father,-0.133149068,BaYaka,Vertical
X6.doka_from,2025,45,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2034,35,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2035,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2508,14,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2524,12,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2526,14,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2583,14,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2585,14,1,grandmother,-0.133149068,BaYaka,Vertical
X6.doka_from,2587,18,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2588,13,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2594,14,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2596,16,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2599,17,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2600,17,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2604,35,1,father,-0.133149068,BaYaka,Vertical
X6.doka_from,2607,35,0,NA,-0.133149068,BaYaka,NA
X6.doka_from,2608,65,1,bothparents,-0.133149068,BaYaka,Vertical
X6.doka_from,2609,35,1,NA,-0.133149068,BaYaka,NA
X6.doka_from,2610,35,1,father,-0.133149068,BaYaka,Vertical
X6.doka_from,2612,65,1,bothparents,-0.133149068,BaYaka,Vertical
X6.doka_from,2613,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2623,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2655,65,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2656,25,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2658,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2660,35,1,NA,-0.133149068,BaYaka,NA
X6.doka_from,2661,18,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2663,35,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2664,16,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2666,55,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2667,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2668,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2673,45,1,bothparents,-0.133149068,BaYaka,Vertical
X6.doka_from,2678,35,0,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2899,25,1,mother,-0.133149068,BaYaka,Vertical
X6.doka_from,2999,25,0,mother,-0.133149068,BaYaka,Vertical
X7.firewood_from,1006,17,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1007,12,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1010,8,1,NA,-0.353134485,BaYaka,NA
X7.firewood_from,1016,14,0,NA,-0.353134485,BaYaka,NA
X7.firewood_from,1022,12,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1024,10,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1029,17,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1032,16,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1038,15,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1043,14,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1101,25,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1102,25,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1103,45,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1104,45,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1105,45,1,father,-0.353134485,BaYaka,Vertical
X7.firewood_from,1106,45,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1107,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1108,35,1,bothparents,-0.353134485,BaYaka,Vertical
X7.firewood_from,1109,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1110,45,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1111,65,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1112,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1113,35,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1114,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1115,65,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1116,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1117,55,1,father,-0.353134485,BaYaka,Vertical
X7.firewood_from,1118,55,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1119,25,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1120,35,0,NA,-0.353134485,BaYaka,NA
X7.firewood_from,1121,25,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1122,25,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,1123,55,1,bothparents,-0.353134485,BaYaka,Vertical
X7.firewood_from,2024,45,1,father,-0.353134485,BaYaka,Vertical
X7.firewood_from,2025,45,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2034,35,1,father,-0.353134485,BaYaka,Vertical
X7.firewood_from,2035,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2508,14,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2524,12,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2526,14,1,father,-0.353134485,BaYaka,Vertical
X7.firewood_from,2583,14,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2585,14,1,NA,-0.353134485,BaYaka,NA
X7.firewood_from,2587,18,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2588,13,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2594,14,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2596,16,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2599,17,1,father,-0.353134485,BaYaka,Vertical
X7.firewood_from,2600,17,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2604,35,1,bothparents,-0.353134485,BaYaka,Vertical
X7.firewood_from,2607,35,0,NA,-0.353134485,BaYaka,NA
X7.firewood_from,2608,65,1,fatherandgrandparents,-0.353134485,BaYaka,Vertical
X7.firewood_from,2609,35,1,NA,-0.353134485,BaYaka,NA
X7.firewood_from,2610,35,1,father,-0.353134485,BaYaka,Vertical
X7.firewood_from,2612,65,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2613,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2623,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2655,65,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2656,25,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2658,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2660,35,1,NA,-0.353134485,BaYaka,NA
X7.firewood_from,2661,18,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2663,35,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2664,16,1,father,-0.353134485,BaYaka,Vertical
X7.firewood_from,2666,55,0,bothparents,-0.353134485,BaYaka,Vertical
X7.firewood_from,2667,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2668,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2673,45,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2678,35,0,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2899,25,1,mother,-0.353134485,BaYaka,Vertical
X7.firewood_from,2999,25,0,mother,-0.353134485,BaYaka,Vertical
X8.fishtrap_from,1006,17,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1007,12,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1010,8,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1016,14,0,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1022,12,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1024,10,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1029,17,0,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1032,16,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1038,15,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1043,14,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1101,25,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1102,25,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1103,45,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1104,45,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1105,45,1,father,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1106,45,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1107,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1108,35,1,father,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1109,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1110,45,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1111,65,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1112,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1113,35,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1114,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1115,65,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1116,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1117,55,1,father,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1118,55,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1119,25,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1120,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1121,25,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,1122,25,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,1123,55,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2024,45,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2025,45,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2034,35,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2035,35,0,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2508,14,1,father,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2524,12,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2526,14,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2583,14,0,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2585,14,1,aunt,-0.364712664,BaYaka,Oblique
X8.fishtrap_from,2587,18,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2588,13,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2594,14,1,father,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2596,16,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2599,17,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2600,17,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2604,35,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2607,35,0,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2608,65,1,grandparents,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2609,35,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2610,35,1,father,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2612,65,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2613,35,0,friends,-0.364712664,BaYaka,Horizontal
X8.fishtrap_from,2623,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2655,65,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2656,25,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2658,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2660,35,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2661,18,0,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2663,35,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2664,16,1,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2666,55,0,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2667,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2668,35,0,NA,-0.364712664,BaYaka,NA
X8.fishtrap_from,2673,45,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2678,35,0,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2899,25,1,mother,-0.364712664,BaYaka,Vertical
X8.fishtrap_from,2999,25,0,mother,-0.364712664,BaYaka,Vertical
X9.gun_from,1006,17,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1007,12,1,NA,1.16360707,BaYaka,NA
X9.gun_from,1010,8,1,NA,1.16360707,BaYaka,NA
X9.gun_from,1016,14,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1022,12,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1024,10,1,NA,1.16360707,BaYaka,NA
X9.gun_from,1029,17,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1032,16,1,NA,1.16360707,BaYaka,NA
X9.gun_from,1038,15,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1043,14,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1101,25,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1102,25,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1103,45,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1104,45,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1105,45,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1106,45,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1107,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1108,35,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1109,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1110,45,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1111,65,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1112,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1113,35,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1114,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1115,65,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1116,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1117,55,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1118,55,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1119,25,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1120,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1121,25,0,NA,1.16360707,BaYaka,NA
X9.gun_from,1122,25,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,1123,55,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2024,45,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2025,45,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2034,35,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2035,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2508,14,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2524,12,1,NA,1.16360707,BaYaka,NA
X9.gun_from,2526,14,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2583,14,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2585,14,1,olderbrother,1.16360707,BaYaka,Horizontal
X9.gun_from,2587,18,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2588,13,1,NA,1.16360707,BaYaka,NA
X9.gun_from,2594,14,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2596,16,0,husband,1.16360707,BaYaka,Horizontal
X9.gun_from,2599,17,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2600,17,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2604,35,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2607,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2608,65,1,NA,1.16360707,BaYaka,NA
X9.gun_from,2609,35,1,NA,1.16360707,BaYaka,NA
X9.gun_from,2610,35,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2612,65,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2613,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2623,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2655,65,0,father,1.16360707,BaYaka,Vertical
X9.gun_from,2656,25,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2658,35,0,mother,1.16360707,BaYaka,Vertical
X9.gun_from,2660,35,1,NA,1.16360707,BaYaka,NA
X9.gun_from,2661,18,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2663,35,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2664,16,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2666,55,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2667,35,0,father,1.16360707,BaYaka,Vertical
X9.gun_from,2668,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2673,45,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2678,35,0,NA,1.16360707,BaYaka,NA
X9.gun_from,2899,25,1,father,1.16360707,BaYaka,Vertical
X9.gun_from,2999,25,0,father,1.16360707,BaYaka,Vertical
X1.digtuber_from,12005,11,1,NA,0.939819103,Hadza,NA
X1.digtuber_from,12006,13,1,NA,0.939819103,Hadza,NA
X1.digtuber_from,12007,16,1,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12008,14,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12017,17,0,NA,0.939819103,Hadza,NA
X1.digtuber_from,12018,16,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12019,18,1,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12020,13,1,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12021,14,1,friends,0.939819103,Hadza,Horizontal
X1.digtuber_from,12022,13,1,father,0.939819103,Hadza,Vertical
X1.digtuber_from,12027,55,1,bothparents,0.939819103,Hadza,Vertical
X1.digtuber_from,12029,55,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12032,25,1,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12034,45,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12035,45,1,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12036,35,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12037,65,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12038,25,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12039,25,1,NA,0.939819103,Hadza,NA
X1.digtuber_from,12040,15,1,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12041,55,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12042,65,1,bothparents,0.939819103,Hadza,Vertical
X1.digtuber_from,12043,65,1,NA,0.939819103,Hadza,NA
X1.digtuber_from,12044,65,0,mother,0.939819103,Hadza,Vertical
X1.digtuber_from,12045,35,1,mother,0.939819103,Hadza,Vertical
